step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
17732;0;285575204;17732;10;17773;17774;9.12;0.33;57.52;3.10;41;0;0;30683.00;1
17733;0;285575204;17733;11;17773;17775;9.35;0.34;57.52;3.10;40;0;0;30684.00;2
17734;0;285575205;17734;11;17773;17775;9.30;0.34;57.52;3.10;39;0;0;30685.00;2
17734;0;285575206;17734;13;17775;17777;9.10;0.33;57.52;3.10;41;0;0;30686.00;2
17735;0;285575207;17735;11;17775;17777;9.16;0.34;57.52;3.10;40;0;0;30687.00;2
17735;0;285575208;17735;11;17775;17777;9.46;0.35;57.52;3.10;40;0;0;30688.00;2
17735;0;285575208;17735;14;17777;17778;9.38;0.34;57.52;3.10;42;0;0;30689.00;1
17735;0;285575209;17735;10;17778;17779;9.55;0.35;57.52;3.10;43;0;0;30690.00;1
17735;0;285575210;17735;6;17778;17779;9.85;0.36;57.52;3.10;43;0;0;30691.00;1
17736;0;285575210;17736;4;17779;17779;9.49;0.35;57.52;3.10;43;0;0;30692.00;0
17736;0;285575211;17736;1;17779;17779;9.71;0.36;57.52;3.10;43;0;0;30693.00;0
17736;0;285575211;17736;1;17779;17779;9.85;0.36;57.52;3.10;43;0;0;30694.00;0
17737;0;285575212;17737;3;17782;17784;9.32;0.34;57.52;3.10;45;0;0;30695.00;2
17737;0;285575213;17737;3;17783;17785;9.49;0.35;57.52;3.10;46;0;0;30696.00;2
17737;0;285575214;17737;2;17783;17785;9.99;0.37;57.52;3.10;46;0;0;30697.00;2
17737;0;285575215;17737;3;17784;17785;10.19;0.38;57.52;3.10;47;0;0;30698.00;1
17737;0;285575215;17737;2;17784;17785;10.32;0.38;57.52;3.10;47;0;0;30699.00;1
17739;0;285575216;17739;3;17785;17786;9.54;0.35;57.52;3.10;46;0;0;30700.00;1
17740;0;285575217;17740;3;17786;17786;9.33;0.35;57.52;3.10;46;0;0;30701.00;0
17742;0;285575217;17742;4;17787;17787;8.72;0.33;57.52;3.10;45;0;0;30702.00;0
17742;0;285575218;17742;4;17787;17788;8.94;0.34;57.52;3.10;45;0;0;30703.00;1
17743;0;285575219;17743;5;17787;17789;9.00;0.34;57.52;3.10;44;0;0;30704.00;2
17743;0;285575220;17743;7;17789;17790;9.04;0.34;57.52;3.10;46;0;0;30705.00;1
17745;0;285575221;17745;5;17789;17793;8.85;0.34;57.53;3.10;44;0;0;30706.00;4
17747;0;285575222;17747;6;17790;17793;8.57;0.33;57.53;3.10;43;0;0;30707.00;3
17749;0;285575223;17749;6;17791;17794;8.33;0.32;57.53;3.10;42;0;0;30708.00;3
17749;0;285575223;17749;5;17792;17794;8.69;0.33;57.53;3.10;43;0;0;30709.00;2
17751;0;285575224;17751;6;17794;17795;8.37;0.32;57.53;3.10;43;0;0;30710.00;1
17754;0;285575225;17754;4;17794;17796;8.34;0.32;57.53;3.10;40;0;0;30711.00;2
17756;0;285575226;17756;4;17794;17796;8.70;0.33;57.52;3.10;38;0;0;30712.00;2
17757;0;285575227;17757;6;17796;17797;8.62;0.33;57.53;3.10;39;0;0;30713.00;1
17759;0;285575228;17759;5;17797;17799;8.62;0.33;57.52;3.10;38;0;0;30714.00;2
17760;0;285575229;17760;5;17798;17799;8.61;0.33;57.52;3.10;38;0;0;30715.00;1
17761;0;285575229;17761;7;17800;17801;8.35;0.32;57.52;3.10;39;0;0;30716.00;1
17761;0;285575230;17761;6;17800;17801;8.71;0.33;57.52;3.10;39;0;0;30717.00;1
17762;0;285575231;17762;6;17800;17802;9.04;0.34;57.52;3.10;38;0;0;30718.00;2
17763;0;285575232;17763;9;17803;17803;8.56;0.32;57.52;3.10;40;0;0;30719.00;0
17763;0;285575233;17763;6;17803;17807;8.97;0.34;57.52;3.10;40;0;0;30720.00;4
17764;0;285575234;17764;9;17805;17807;8.86;0.33;57.52;3.10;41;0;0;30721.00;2
17764;0;285575235;17764;9;17805;17807;9.37;0.35;57.52;3.10;41;0;0;30722.00;2
17764;0;285575236;17764;6;17805;17807;9.86;0.37;57.52;3.10;41;0;0;30723.00;2
17764;0;285575237;17764;6;17805;17807;10.43;0.39;57.52;3.10;41;0;0;30724.00;2
17764;0;285575237;17764;7;17806;17807;10.65;0.40;57.52;3.10;42;0;0;30725.00;1
17766;0;285575238;17766;9;17807;17807;10.34;0.39;57.52;3.10;41;0;0;30726.00;0
17767;0;285575238;17767;8;17807;17807;10.51;0.39;57.52;3.10;40;0;0;30727.00;0
17769;0;285575240;17769;4;17807;17807;10.25;0.38;57.51;3.10;38;0;0;30728.00;0
17769;0;285575240;17769;2;17807;17807;10.27;0.38;57.51;3.10;38;0;0;30729.00;0
17770;0;285575241;17770;3;17808;17808;10.06;0.37;57.51;3.10;38;0;0;30730.00;0
17771;0;285575242;17771;3;17809;17809;9.49;0.35;57.51;3.10;38;0;0;30731.00;0
17771;0;285575242;17771;3;17809;17810;9.62;0.35;57.51;3.10;38;0;0;30732.00;1
17771;0;285575243;17771;6;17810;17811;9.60;0.35;57.51;3.10;39;0;0;30733.00;1
17771;0;285575244;17771;6;17810;17811;9.84;0.36;57.51;3.10;39;0;0;30734.00;1
17772;0;285575245;17772;8;17811;17813;9.27;0.34;57.51;3.10;39;0;0;30735.00;2
17774;0;285575246;17774;8;17812;17813;8.25;0.30;57.51;3.10;38;0;0;30736.00;1
17774;0;285575247;17774;6;17812;17814;8.59;0.32;57.51;3.10;38;0;0;30737.00;2
17774;0;285575247;17774;7;17812;17814;9.12;0.33;57.51;3.10;38;0;0;30738.00;2
17774;0;285575248;17774;9;17813;17814;9.40;0.35;57.51;3.10;39;0;0;30739.00;1
17774;0;285575248;17774;8;17813;17814;9.80;0.36;57.51;3.10;39;0;0;30740.00;1
17775;0;285575249;17775;8;17813;17814;9.61;0.35;57.51;3.10;38;0;0;30741.00;1
17776;0;285575249;17776;12;17816;17817;8.77;0.32;57.51;3.10;40;0;0;30742.00;1
17776;0;285575250;17776;10;17816;17817;9.19;0.34;57.51;3.10;40;0;0;30743.00;1
17777;0;285575251;17777;10;17816;17818;9.38;0.34;57.51;3.10;39;0;0;30744.00;2
17777;0;285575252;17777;11;17817;17819;9.40;0.34;57.51;3.10;40;0;0;30745.00;2
17777;0;285575253;17777;12;17818;17820;9.45;0.35;57.51;3.10;41;0;0;30746.00;2
17777;0;285575254;17777;12;17818;17820;9.84;0.36;57.51;3.10;41;0;0;30747.00;2
17777;0;285575255;17777;14;17820;17821;9.62;0.35;57.51;3.10;43;0;0;30748.00;1
17778;0;285575255;17778;13;17821;17822;9.23;0.34;57.51;3.10;43;0;0;30749.00;1
17778;0;285575256;17778;13;17822;17824;9.20;0.33;57.51;3.10;44;0;0;30750.00;2
17779;0;285575257;17779;15;17824;17824;8.48;0.31;57.51;3.10;45;0;0;30751.00;0
17779;0;285575259;17779;15;17824;17825;8.68;0.32;57.51;3.10;45;0;0;30752.00;1
17780;0;285575260;17780;16;17825;17826;8.29;0.30;57.51;3.10;45;0;0;30753.00;1
17780;0;285575261;17780;17;17826;17826;8.24;0.30;57.51;3.10;46;0;0;30754.00;0
17780;0;285575262;17780;16;17826;17827;8.45;0.31;57.51;3.10;46;0;0;30755.00;1
17781;0;285575263;17781;12;17827;17828;8.34;0.31;57.51;3.10;46;0;0;30756.00;1
17783;0;285575264;17783;9;17828;17829;7.73;0.28;57.51;3.10;45;0;0;30757.00;1
17783;0;285575266;17783;4;17828;17830;8.30;0.31;57.51;3.10;45;0;0;30758.00;2
17783;0;285575267;17783;2;17828;17830;8.82;0.33;57.51;3.10;45;0;0;30759.00;2
17783;0;285575269;17783;1;17829;17831;9.09;0.34;57.51;3.10;46;0;0;30760.00;2
17784;0;285575270;17784;1;17830;17831;9.24;0.34;57.51;3.10;46;0;0;30761.00;1
17784;0;285575271;17784;0;17830;17831;9.67;0.36;57.51;3.10;46;0;0;30762.00;1
17784;0;285575273;17784;0;17830;17831;10.20;0.38;57.51;3.10;46;0;0;30763.00;1
17785;0;285575274;17785;3;17833;17834;9.86;0.37;57.52;3.10;48;0;0;30764.00;1
17785;0;285575276;17785;1;17834;17835;10.31;0.38;57.52;3.10;49;0;0;30765.00;1
17786;0;285575277;17786;0;17834;17835;10.50;0.39;57.52;3.10;48;0;0;30766.00;1
17787;0;285575278;17787;0;17834;17835;10.83;0.40;57.52;3.10;47;0;0;30767.00;1
17788;0;285575279;17788;0;17834;17836;11.33;0.42;57.52;3.10;46;0;0;30768.00;2
17788;0;285575281;17788;1;17835;17837;11.70;0.44;57.52;3.10;47;0;0;30769.00;2
17788;0;285575282;17788;0;17835;17837;12.25;0.46;57.52;3.10;47;0;0;30770.00;2
17788;0;285575283;17788;1;17836;17838;12.65;0.47;57.52;3.10;48;0;0;30771.00;2
17789;0;285575285;17789;0;17836;17838;13.01;0.48;57.52;3.10;47;0;0;30772.00;2
17792;0;285575286;17792;0;17836;17838;13.25;0.49;57.52;3.10;44;0;0;30773.00;2
17793;0;285575287;17793;1;17837;17838;13.12;0.49;57.53;3.10;44;0;0;30774.00;1
17797;0;285575288;17797;1;17838;17839;12.58;0.47;57.53;3.10;41;0;0;30775.00;1
17799;0;285575290;17799;0;17838;17839;12.72;0.47;57.53;3.10;39;0;0;30776.00;1
17803;0;285575291;17803;2;17840;17841;11.71;0.44;57.53;3.10;37;0;0;30777.00;1
17804;0;285575292;17804;2;17841;17842;11.31;0.42;57.53;3.10;37;0;0;30778.00;1
17808;0;285575293;17808;1;17841;17844;10.96;0.41;57.52;3.10;33;0;0;30779.00;3
17810;0;285575294;17810;3;17843;17846;9.92;0.37;57.52;3.10;33;0;0;30780.00;3
17811;0;285575296;17811;1;17843;17846;10.03;0.38;57.52;3.10;32;0;0;30781.00;3
17813;0;285575297;17813;5;17845;17847;9.17;0.35;57.52;3.10;32;0;0;30782.00;2
17813;0;285575298;17813;6;17847;17849;8.84;0.33;57.52;3.10;34;0;0;30783.00;2
17814;0;285575298;17814;4;17847;17850;9.02;0.34;57.52;3.10;33;0;0;30784.00;3
17816;0;285575299;17816;4;17847;17850;8.91;0.33;57.52;3.10;31;0;0;30785.00;3
17816;0;285575300;17816;6;17848;17850;9.15;0.34;57.52;3.10;32;0;0;30786.00;2
17816;0;285575300;17816;6;17849;17851;9.43;0.35;57.52;3.10;33;0;0;30787.00;2
17816;0;285575301;17816;7;17850;17851;9.54;0.35;57.52;3.10;34;0;0;30788.00;1
17816;0;285575302;17816;7;17851;17853;9.72;0.36;57.52;3.10;35;0;0;30789.00;2
17816;0;285575303;17816;6;17851;17854;10.01;0.37;57.52;3.10;35;0;0;30790.00;3
17816;0;285575303;17816;7;17852;17854;9.98;0.37;57.52;3.10;36;0;0;30791.00;2
17817;0;285575304;17817;7;17853;17855;9.43;0.35;57.52;3.10;36;0;0;30792.00;2
17818;0;285575304;17818;6;17853;17855;9.11;0.34;57.51;3.10;35;0;0;30793.00;2
17818;0;285575305;17818;4;17853;17855;9.27;0.35;57.51;3.10;35;0;0;30794.00;2
17819;0;285575305;17819;3;17854;17855;8.98;0.34;57.52;3.10;35;0;0;30795.00;1
17819;0;285575306;17819;2;17854;17855;9.48;0.36;57.52;3.10;35;0;0;30796.00;1
17820;0;285575306;17820;2;17854;17855;9.39;0.35;57.52;3.10;34;0;0;30797.00;1
17820;0;285575306;17820;2;17854;17855;9.66;0.36;57.52;3.10;34;0;0;30798.00;1
17821;0;285575307;17821;3;17854;17855;9.44;0.35;57.52;3.10;33;0;0;30799.00;1
17821;0;285575308;17821;8;17858;17861;8.78;0.33;57.52;3.10;37;0;0;30800.00;3
17821;0;285575309;17821;4;17858;17861;9.12;0.34;57.52;3.10;37;0;0;30801.00;3
17822;0;285575310;17822;4;17858;17861;9.42;0.34;57.51;3.10;36;0;0;30802.00;3
17822;0;285575310;17822;6;17860;17861;9.21;0.33;57.51;3.10;38;0;0;30803.00;1
17823;0;285575311;17823;7;17860;17862;9.13;0.33;57.52;3.10;37;0;0;30804.00;2
17824;0;285575312;17824;7;17860;17862;9.31;0.34;57.52;3.10;36;0;0;30805.00;2
17824;0;285575314;17824;9;17861;17863;9.46;0.34;57.52;3.10;37;0;0;30806.00;2
17825;0;285575315;17825;8;17862;17864;8.95;0.33;57.51;3.10;37;0;0;30807.00;2
17825;0;285575316;17825;11;17864;17864;8.61;0.31;57.51;3.10;39;0;0;30808.00;0
17826;0;285575317;17826;10;17865;17867;8.05;0.29;57.51;3.10;39;0;0;30809.00;2
17827;0;285575318;17827;9;17865;17868;8.09;0.29;57.51;3.10;38;0;0;30810.00;3
17827;0;285575320;17827;13;17867;17869;7.92;0.29;57.51;3.10;40;0;0;30811.00;2
17827;0;285575322;17827;12;17868;17872;8.15;0.30;57.51;3.10;41;0;0;30812.00;4
17827;0;285575323;17827;12;17869;17872;8.36;0.31;57.51;3.10;42;0;0;30813.00;3
17829;0;285575324;17829;11;17869;17872;8.21;0.30;57.51;3.10;40;0;0;30814.00;3
17829;0;285575324;17829;13;17871;17873;8.00;0.29;57.51;3.10;42;0;0;30815.00;2
17829;0;285575325;17829;11;17871;17874;8.25;0.30;57.51;3.10;42;0;0;30816.00;3
17829;0;285575326;17829;12;17871;17874;8.72;0.32;57.51;3.10;42;0;0;30817.00;3
17829;0;285575326;17829;14;17872;17874;8.89;0.33;57.51;3.10;43;0;0;30818.00;2
17830;0;285575327;17830;15;17874;17875;8.43;0.31;57.51;3.10;44;0;0;30819.00;1
17831;0;285575328;17831;13;17874;17875;8.45;0.31;57.51;3.10;43;0;0;30820.00;1
17831;0;285575329;17831;15;17875;17876;8.21;0.30;57.51;3.10;44;0;0;30821.00;1
17831;0;285575330;17831;12;17876;17876;8.27;0.30;57.51;3.10;45;0;0;30822.00;0
17833;0;285575330;17833;8;17877;17877;7.52;0.28;57.51;3.10;44;0;0;30823.00;0
17834;0;285575331;17834;5;17877;17878;7.41;0.28;57.51;3.10;43;0;0;30824.00;1
17834;0;285575332;17834;3;17878;17879;7.68;0.29;57.51;3.10;44;0;0;30825.00;1
17835;0;285575333;17835;3;17879;17879;7.39;0.28;57.51;3.10;44;0;0;30826.00;0
17835;0;285575333;17835;2;17879;17879;7.77;0.29;57.51;3.10;44;0;0;30827.00;0
17835;0;285575334;17835;1;17879;17882;8.18;0.30;57.51;3.10;44;0;0;30828.00;3
17835;0;285575335;17835;3;17881;17882;8.26;0.31;57.51;3.10;46;0;0;30829.00;1
17835;0;285575336;17835;1;17881;17882;8.59;0.32;57.51;3.10;46;0;0;30830.00;1
17835;0;285575337;17835;1;17881;17882;8.87;0.33;57.51;3.10;46;0;0;30831.00;1
17835;0;285575339;17835;3;17882;17882;9.00;0.34;57.51;3.10;47;0;0;30832.00;0
17836;0;285575339;17836;3;17883;17883;9.09;0.34;57.51;3.10;47;0;0;30833.00;0
17836;0;285575340;17836;3;17883;17883;9.60;0.36;57.51;3.10;47;0;0;30834.00;0
17836;0;285575341;17836;4;17884;17884;9.79;0.37;57.51;3.10;48;0;0;30835.00;0
17836;0;285575342;17836;5;17885;17885;9.88;0.37;57.51;3.10;49;0;0;30836.00;0
17837;0;285575344;17837;5;17886;17886;9.67;0.36;57.51;3.10;49;0;0;30837.00;0
17838;0;285575345;17838;4;17886;17886;9.63;0.36;57.52;3.10;48;0;0;30838.00;0
17840;0;285575346;17840;4;17886;17886;9.68;0.37;57.52;3.10;46;0;0;30839.00;0
17842;0;285575347;17842;6;17888;17889;9.18;0.35;57.52;3.10;46;0;0;30840.00;1
17844;0;285575348;17844;6;17888;17889;9.24;0.36;57.52;3.10;44;0;0;30841.00;1
17846;0;285575349;17846;6;17888;17890;9.50;0.36;57.52;3.10;42;0;0;30842.00;2
17847;0;285575351;17847;6;17888;17891;9.52;0.36;57.52;3.10;41;0;0;30843.00;3
17850;0;285575352;17850;8;17890;17892;8.92;0.34;57.52;3.10;40;0;0;30844.00;2
17851;0;285575353;17851;6;17890;17892;9.29;0.35;57.52;3.10;39;0;0;30845.00;2
17854;0;285575354;17854;6;17890;17892;9.45;0.36;57.52;3.10;36;0;0;30846.00;2
17854;0;285575355;17854;8;17892;17894;9.32;0.36;57.52;3.10;38;0;0;30847.00;2
17856;0;285575356;17856;8;17894;17896;9.05;0.34;57.51;3.10;38;0;0;30848.00;2
17857;0;285575357;17857;7;17894;17896;9.58;0.36;57.51;3.10;37;0;0;30849.00;2
17858;0;285575358;17858;9;17896;17897;9.53;0.36;57.51;3.10;38;0;0;30850.00;1
17859;0;285575359;17859;8;17897;17897;9.80;0.36;57.51;3.10;38;0;0;30851.00;0
17859;0;285575360;17859;7;17897;17898;10.33;0.38;57.51;3.10;38;0;0;30852.00;1
17862;0;285575361;17862;8;17898;17898;9.59;0.35;57.51;3.10;36;0;0;30853.00;0
17862;0;285575362;17862;7;17898;17898;9.90;0.37;57.51;3.10;36;0;0;30854.00;0
17864;0;285575362;17864;7;17898;17898;9.52;0.35;57.50;3.10;34;0;0;30855.00;0
17864;0;285575363;17864;7;17898;17898;9.74;0.36;57.50;3.10;34;0;0;30856.00;0
17864;0;285575363;17864;7;17898;17898;10.10;0.38;57.50;3.10;34;0;0;30857.00;0
17865;0;285575364;17865;12;17902;17903;9.20;0.34;57.50;3.09;37;0;0;30858.00;1
17865;0;285575365;17865;8;17902;17904;9.53;0.35;57.50;3.09;37;0;0;30859.00;2
17865;0;285575366;17865;6;17903;17904;9.56;0.35;57.50;3.09;38;0;0;30860.00;1
17865;0;285575367;17865;3;17903;17905;9.88;0.36;57.50;3.09;38;0;0;30861.00;2
17867;0;285575367;17867;1;17903;17905;8.90;0.33;57.50;3.09;36;0;0;30862.00;2
17867;0;285575369;17867;4;17906;17906;8.39;0.31;57.50;3.09;39;0;0;30863.00;0
17868;0;285575370;17868;2;17906;17908;8.60;0.32;57.50;3.09;38;0;0;30864.00;2
17868;0;285575371;17868;3;17906;17908;9.13;0.34;57.50;3.09;38;0;0;30865.00;2
17868;0;285575371;17868;6;17908;17910;9.09;0.34;57.50;3.09;40;0;0;30866.00;2
17868;0;285575372;17868;4;17908;17910;9.46;0.35;57.50;3.09;40;0;0;30867.00;2
17868;0;285575372;17868;4;17908;17910;9.74;0.36;57.50;3.09;40;0;0;30868.00;2
17868;0;285575373;17868;5;17909;17911;9.66;0.36;57.50;3.09;41;0;0;30869.00;2
17869;0;285575374;17869;5;17910;17912;9.32;0.34;57.50;3.09;41;0;0;30870.00;2
17870;0;285575374;17870;8;17912;17913;8.66;0.32;57.50;3.09;42;0;0;30871.00;1
17870;0;285575375;17870;6;17912;17913;8.92;0.33;57.50;3.09;42;0;0;30872.00;1
17871;0;285575375;17871;8;17914;17914;8.38;0.30;57.50;3.09;43;0;0;30873.00;0
17872;0;285575376;17872;7;17914;17914;8.34;0.30;57.50;3.09;42;0;0;30874.00;0
17873;0;285575377;17873;8;17914;17914;8.37;0.30;57.50;3.09;41;0;0;30875.00;0
17873;0;285575378;17873;11;17916;17916;8.57;0.31;57.50;3.09;43;0;0;30876.00;0
17874;0;285575379;17874;10;17916;17916;8.87;0.32;57.50;3.09;42;0;0;30877.00;0
17874;0;285575380;17874;10;17916;17916;9.09;0.33;57.50;3.09;42;0;0;30878.00;0
17875;0;285575381;17875;10;17916;17916;9.26;0.34;57.51;3.09;41;0;0;30879.00;0
17875;0;285575382;17875;11;17916;17916;9.43;0.34;57.51;3.09;41;0;0;30880.00;0
17876;0;285575383;17876;13;17917;17917;9.08;0.33;57.51;3.09;41;0;0;30881.00;0
17877;0;285575384;17877;14;17919;17919;8.39;0.31;57.51;3.09;42;0;0;30882.00;0
17877;0;285575387;17877;12;17919;17921;8.64;0.31;57.51;3.09;42;0;0;30883.00;2
17877;0;285575389;17877;14;17919;17921;8.88;0.32;57.51;3.09;42;0;0;30884.00;2
17877;0;285575390;17877;18;17923;17925;8.46;0.31;57.51;3.09;46;0;0;30885.00;2
17877;0;285575391;17877;15;17923;17925;8.85;0.32;57.51;3.09;46;0;0;30886.00;2
17879;0;285575392;17879;15;17923;17926;8.72;0.32;57.51;3.09;44;0;0;30887.00;3
17879;0;285575393;17879;13;17925;17927;8.76;0.32;57.51;3.09;46;0;0;30888.00;2
17879;0;285575393;17879;7;17925;17927;9.15;0.34;57.51;3.09;46;0;0;30889.00;2
17882;0;285575394;17882;4;17925;17927;8.58;0.32;57.51;3.09;43;0;0;30890.00;2
17882;0;285575395;17882;3;17926;17928;8.62;0.32;57.51;3.09;44;0;0;30891.00;2
17883;0;285575396;17883;1;17926;17928;8.53;0.32;57.51;3.09;43;0;0;30892.00;2
17883;0;285575397;17883;3;17928;17928;8.51;0.32;57.51;3.09;45;0;0;30893.00;0
17883;0;285575397;17883;1;17928;17929;8.62;0.32;57.51;3.09;45;0;0;30894.00;1
17883;0;285575398;17883;1;17928;17929;8.68;0.32;57.51;3.09;45;0;0;30895.00;1
17883;0;285575399;17883;4;17930;17931;8.76;0.33;57.51;3.09;47;0;0;30896.00;1
17883;0;285575400;17883;2;17930;17931;9.12;0.34;57.51;3.09;47;0;0;30897.00;1
17883;0;285575401;17883;3;17931;17931;9.49;0.35;57.51;3.09;48;0;0;30898.00;0
17884;0;285575402;17884;4;17931;17931;9.55;0.36;57.51;3.09;47;0;0;30899.00;0
17885;0;285575403;17885;6;17933;17934;9.21;0.34;57.51;3.09;48;0;0;30900.00;1
17885;0;285575404;17885;4;17933;17934;9.67;0.36;57.51;3.09;48;0;0;30901.00;1
17886;0;285575405;17886;4;17933;17934;9.72;0.36;57.51;3.09;47;0;0;30902.00;1
17887;0;285575406;17887;4;17933;17934;9.68;0.37;57.51;3.09;46;0;0;30903.00;1
17887;0;285575407;17887;6;17935;17936;9.57;0.36;57.51;3.09;48;0;0;30904.00;1
17889;0;285575408;17889;4;17935;17936;9.80;0.37;57.51;3.09;46;0;0;30905.00;1
17891;0;285575409;17891;6;17936;17938;9.70;0.37;57.51;3.09;45;0;0;30906.00;2
17893;0;285575410;17893;7;17938;17939;9.41;0.36;57.51;3.09;45;0;0;30907.00;1
17895;0;285575410;17895;6;17938;17939;9.30;0.35;57.51;3.09;43;0;0;30908.00;1
17895;0;285575411;17895;9;17940;17941;9.29;0.35;57.51;3.09;45;0;0;30909.00;1
17897;0;285575413;17897;7;17940;17941;9.32;0.35;57.51;3.09;43;0;0;30910.00;1
17899;0;285575414;17899;7;17940;17942;9.61;0.36;57.51;3.09;41;0;0;30911.00;2
17901;0;285575415;17901;9;17942;17943;9.10;0.35;57.51;3.09;41;0;0;30912.00;1
17904;0;285575417;17904;8;17943;17944;8.54;0.33;57.51;3.09;39;0;0;30913.00;1
17905;0;285575418;17905;8;17944;17945;8.48;0.33;57.51;3.09;39;0;0;30914.00;1
17907;0;285575419;17907;7;17944;17945;8.66;0.33;57.51;3.09;37;0;0;30915.00;1
17908;0;285575420;17908;8;17944;17945;9.02;0.34;57.51;3.09;36;0;0;30916.00;1
17908;0;285575421;17908;8;17945;17945;9.27;0.35;57.51;3.09;37;0;0;30917.00;0
17909;0;285575422;17909;8;17946;17948;9.39;0.35;57.51;3.09;37;0;0;30918.00;2
17909;0;285575423;17909;7;17946;17948;9.87;0.37;57.51;3.09;37;0;0;30919.00;2
17909;0;285575423;17909;9;17947;17948;9.93;0.37;57.51;3.09;38;0;0;30920.00;1
17913;0;285575424;17913;10;17948;17948;8.80;0.32;57.50;3.09;35;0;0;30921.00;0
17913;0;285575425;17913;9;17948;17948;8.96;0.33;57.50;3.09;35;0;0;30922.00;0
17913;0;285575425;17913;10;17949;17949;8.95;0.33;57.50;3.09;36;0;0;30923.00;0
17913;0;285575426;17913;9;17949;17950;9.05;0.34;57.50;3.09;36;0;0;30924.00;1
17913;0;285575427;17913;12;17951;17951;8.55;0.32;57.50;3.09;38;0;0;30925.00;0
17914;0;285575428;17914;6;17951;17951;8.52;0.32;57.50;3.09;37;0;0;30926.00;0
17914;0;285575429;17914;2;17951;17952;8.83;0.33;57.50;3.09;37;0;0;30927.00;1
17914;0;285575430;17914;4;17953;17954;8.57;0.32;57.50;3.09;39;0;0;30928.00;1
17914;0;285575431;17914;2;17954;17954;8.69;0.32;57.50;3.09;40;0;0;30929.00;0
17915;0;285575432;17915;2;17955;17956;8.34;0.31;57.50;3.09;40;0;0;30930.00;1
17915;0;285575433;17915;4;17956;17957;8.56;0.32;57.50;3.09;41;0;0;30931.00;1
17915;0;285575434;17915;3;17956;17957;8.91;0.33;57.50;3.09;41;0;0;30932.00;1
17917;0;285575435;17917;4;17957;17957;8.54;0.31;57.50;3.09;40;0;0;30933.00;0
17917;0;285575435;17917;3;17957;17957;9.00;0.33;57.50;3.09;40;0;0;30934.00;0
17917;0;285575436;17917;4;17957;17957;9.30;0.34;57.50;3.09;40;0;0;30935.00;0
17917;0;285575437;17917;6;17958;17958;9.36;0.34;57.50;3.09;41;0;0;30936.00;0
17918;0;285575437;17918;6;17958;17958;9.21;0.34;57.50;3.09;40;0;0;30937.00;0
17919;0;285575438;17919;6;17958;17959;8.91;0.33;57.50;3.09;39;0;0;30938.00;1
17919;0;285575439;17919;7;17959;17959;8.85;0.32;57.50;3.09;40;0;0;30939.00;0
17919;0;285575440;17919;7;17959;17960;8.97;0.33;57.50;3.09;40;0;0;30940.00;1
17919;0;285575441;17919;9;17960;17961;8.92;0.32;57.50;3.09;41;0;0;30941.00;1
17920;0;285575442;17920;10;17961;17963;8.66;0.32;57.50;3.09;41;0;0;30942.00;2
17920;0;285575444;17920;9;17961;17963;9.01;0.33;57.50;3.09;41;0;0;30943.00;2
17920;0;285575445;17920;11;17962;17964;9.06;0.33;57.50;3.09;42;0;0;30944.00;2
17921;0;285575445;17921;12;17964;17964;8.48;0.31;57.50;3.09;43;0;0;30945.00;0
17922;0;285575446;17922;12;17964;17964;8.64;0.32;57.50;3.09;42;0;0;30946.00;0
17922;0;285575447;17922;12;17965;17965;8.58;0.31;57.50;3.09;43;0;0;30947.00;0
17923;0;285575447;17923;12;17966;17967;8.56;0.31;57.50;3.09;43;0;0;30948.00;1
17923;0;285575449;17923;12;17966;17967;8.80;0.32;57.50;3.09;43;0;0;30949.00;1
17923;0;285575450;17923;13;17967;17969;8.95;0.32;57.50;3.09;44;0;0;30950.00;2
17923;0;285575451;17923;13;17968;17969;9.14;0.33;57.50;3.09;45;0;0;30951.00;1
17924;0;285575452;17924;15;17970;17970;8.65;0.31;57.50;3.09;46;0;0;30952.00;0
17924;0;285575453;17924;15;17971;17972;8.59;0.31;57.50;3.09;47;0;0;30953.00;1
17925;0;285575454;17925;11;17971;17972;8.55;0.31;57.50;3.09;46;0;0;30954.00;1
17926;0;285575455;17926;8;17972;17973;8.54;0.31;57.50;3.09;46;0;0;30955.00;1
17927;0;285575456;17927;5;17973;17974;8.28;0.30;57.50;3.09;46;0;0;30956.00;1
17927;0;285575457;17927;3;17973;17974;8.68;0.32;57.50;3.09;46;0;0;30957.00;1
17927;0;285575457;17927;1;17973;17974;8.96;0.33;57.50;3.09;46;0;0;30958.00;1
17928;0;285575458;17928;2;17974;17974;8.87;0.33;57.50;3.09;46;0;0;30959.00;0
17929;0;285575458;17929;3;17976;17981;8.72;0.32;57.51;3.09;47;0;0;30960.00;5
17930;0;285575459;17930;2;17976;17981;8.94;0.33;57.51;3.09;46;0;0;30961.00;5
17931;0;285575460;17931;2;17976;17981;9.24;0.34;57.51;3.09;45;0;0;30962.00;5
17932;0;285575460;17932;4;17978;17981;9.02;0.34;57.51;3.09;46;0;0;30963.00;3
17932;0;285575461;17932;2;17978;17981;9.44;0.35;57.51;3.09;46;0;0;30964.00;3
17934;0;285575462;17934;4;17980;17982;9.03;0.34;57.51;3.09;46;0;0;30965.00;2
