step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
14074;0;285484234;14074;6;14113;14114;11.74;0.43;55.76;3.03;39;0;0;24878.00;1
14074;0;285484234;14074;8;14115;14115;11.57;0.42;55.76;3.03;41;0;0;24879.00;0
14074;0;285484235;14074;5;14115;14115;11.80;0.43;55.76;3.03;41;0;0;24880.00;0
14075;0;285484235;14075;4;14115;14116;11.69;0.42;55.76;3.03;40;0;0;24881.00;1
14076;0;285484236;14076;5;14116;14116;11.48;0.42;55.77;3.03;40;0;0;24882.00;0
14076;0;285484237;14076;5;14117;14117;11.81;0.43;55.77;3.03;41;0;0;24883.00;0
14076;0;285484238;14076;5;14117;14117;12.38;0.45;55.77;3.03;41;0;0;24884.00;0
14077;0;285484239;14077;6;14118;14118;12.18;0.44;55.77;3.03;41;0;0;24885.00;0
14078;0;285484240;14078;6;14119;14120;12.00;0.44;55.77;3.03;41;0;0;24886.00;1
14079;0;285484240;14079;2;14119;14120;11.99;0.44;55.77;3.03;40;0;0;24887.00;1
14079;0;285484241;14079;2;14120;14120;12.13;0.44;55.77;3.03;41;0;0;24888.00;0
14081;0;285484241;14081;0;14120;14120;11.85;0.44;55.77;3.03;39;0;0;24889.00;0
14082;0;285484242;14082;0;14120;14120;12.01;0.44;55.76;3.03;38;0;0;24890.00;0
14083;0;285484242;14083;1;14121;14121;11.42;0.42;55.76;3.03;38;0;0;24891.00;0
14083;0;285484243;14083;1;14122;14123;11.18;0.41;55.76;3.03;39;0;0;24892.00;1
14083;0;285484244;14083;1;14122;14125;11.39;0.42;55.76;3.03;39;0;0;24893.00;3
14083;0;285484245;14083;2;14123;14125;11.29;0.42;55.76;3.03;40;0;0;24894.00;2
14085;0;285484245;14085;4;14125;14126;10.39;0.38;55.76;3.03;40;0;0;24895.00;1
14085;0;285484246;14085;2;14125;14127;10.84;0.40;55.76;3.03;40;0;0;24896.00;2
14085;0;285484247;14085;4;14126;14127;11.00;0.41;55.76;3.03;41;0;0;24897.00;1
14086;0;285484248;14086;6;14129;14129;10.63;0.39;55.76;3.03;43;0;0;24898.00;0
14087;0;285484248;14087;3;14129;14130;11.02;0.41;55.77;3.03;42;0;0;24899.00;1
14089;0;285484249;14089;3;14129;14131;11.04;0.41;55.77;3.03;40;0;0;24900.00;2
14090;0;285484250;14090;5;14131;14131;10.79;0.40;55.77;3.03;41;0;0;24901.00;0
14090;0;285484251;14090;4;14132;14132;10.89;0.40;55.77;3.03;42;0;0;24902.00;0
14091;0;285484251;14091;3;14132;14133;11.35;0.42;55.77;3.03;41;0;0;24903.00;1
14092;0;285484252;14092;3;14132;14133;11.33;0.42;55.77;3.03;40;0;0;24904.00;1
14095;0;285484253;14095;4;14132;14133;10.88;0.41;55.77;3.03;37;0;0;24905.00;1
14097;0;285484253;14097;5;14133;14133;10.29;0.38;55.77;3.03;36;0;0;24906.00;0
14099;0;285484254;14099;4;14133;14133;10.46;0.39;55.77;3.03;34;0;0;24907.00;0
14101;0;285484254;14101;5;14133;14134;10.59;0.40;55.77;3.03;32;0;0;24908.00;1
14102;0;285484255;14102;7;14134;14134;10.26;0.38;55.77;3.03;32;0;0;24909.00;0
14104;0;285484255;14104;7;14134;14135;9.55;0.36;55.77;3.03;30;0;0;24910.00;1
14104;0;285484256;14104;9;14135;14136;9.72;0.36;55.77;3.03;31;0;0;24911.00;1
14105;0;285484257;14105;11;14138;14139;9.12;0.34;55.77;3.03;33;0;0;24912.00;1
14105;0;285484257;14105;8;14138;14139;9.26;0.35;55.77;3.03;33;0;0;24913.00;1
14106;0;285484258;14106;9;14139;14139;8.98;0.34;55.77;3.03;33;0;0;24914.00;0
14106;0;285484259;14106;5;14140;14140;8.99;0.34;55.77;3.03;34;0;0;24915.00;0
14107;0;285484260;14107;1;14140;14141;9.12;0.34;55.76;3.03;33;0;0;24916.00;1
14108;0;285484260;14108;1;14140;14141;8.79;0.33;55.76;3.03;32;0;0;24917.00;1
14108;0;285484261;14108;1;14140;14141;8.95;0.34;55.76;3.03;32;0;0;24918.00;1
14109;0;285484262;14109;4;14142;14142;8.40;0.31;55.76;3.03;33;0;0;24919.00;0
14109;0;285484263;14109;2;14142;14143;8.76;0.32;55.76;3.03;33;0;0;24920.00;1
14110;0;285484263;14110;5;14143;14146;8.82;0.32;55.76;3.03;33;0;0;24921.00;3
14110;0;285484264;14110;6;14145;14147;8.79;0.32;55.76;3.03;35;0;0;24922.00;2
14112;0;285484265;14112;4;14145;14147;8.38;0.31;55.76;3.03;33;0;0;24923.00;2
14112;0;285484265;14112;7;14148;14153;8.29;0.30;55.76;3.03;36;0;0;24924.00;5
14112;0;285484266;14112;5;14149;14153;8.70;0.32;55.76;3.03;37;0;0;24925.00;4
14113;0;285484267;14113;4;14149;14154;8.82;0.32;55.76;3.03;36;0;0;24926.00;5
14113;0;285484268;14113;4;14149;14154;9.36;0.34;55.76;3.03;36;0;0;24927.00;5
14113;0;285484268;14113;4;14149;14154;9.83;0.36;55.76;3.03;36;0;0;24928.00;5
14113;0;285484269;14113;5;14150;14154;9.95;0.37;55.76;3.03;37;0;0;24929.00;4
14113;0;285484269;14113;5;14151;14154;10.01;0.37;55.76;3.03;38;0;0;24930.00;3
14113;0;285484270;14113;5;14151;14154;10.19;0.38;55.76;3.03;38;0;0;24931.00;3
14113;0;285484270;14113;6;14152;14155;10.17;0.37;55.76;3.03;39;0;0;24932.00;3
14114;0;285484271;14114;7;14153;14156;9.86;0.36;55.76;3.03;39;0;0;24933.00;3
14114;0;285484271;14114;6;14154;14156;10.12;0.37;55.76;3.03;40;0;0;24934.00;2
14115;0;285484272;14115;5;14154;14156;9.93;0.37;55.76;3.03;39;0;0;24935.00;2
14115;0;285484273;14115;6;14155;14158;9.63;0.35;55.76;3.03;40;0;0;24936.00;3
14115;0;285484274;14115;7;14157;14159;9.29;0.34;55.76;3.03;42;0;0;24937.00;2
14115;0;285484275;14115;3;14158;14160;9.24;0.34;55.76;3.03;43;0;0;24938.00;2
14115;0;285484275;14115;1;14159;14161;9.16;0.34;55.76;3.03;44;0;0;24939.00;2
14115;0;285484276;14115;0;14159;14161;9.22;0.34;55.76;3.03;44;0;0;24940.00;2
14115;0;285484277;14115;3;14160;14161;9.20;0.34;55.76;3.03;45;0;0;24941.00;1
14115;0;285484277;14115;3;14161;14162;9.32;0.34;55.76;3.03;46;0;0;24942.00;1
14116;0;285484278;14116;3;14162;14168;9.48;0.35;55.76;3.03;46;0;0;24943.00;6
14117;0;285484279;14117;4;14163;14168;9.38;0.35;55.76;3.03;46;0;0;24944.00;5
14117;0;285484280;14117;4;14164;14168;9.61;0.36;55.76;3.03;47;0;0;24945.00;4
14118;0;285484281;14118;5;14166;14168;9.43;0.35;55.76;3.03;48;0;0;24946.00;2
14119;0;285484282;14119;4;14167;14169;9.42;0.35;55.76;3.03;48;0;0;24947.00;2
14120;0;285484283;14120;3;14167;14170;9.70;0.36;55.77;3.03;47;0;0;24948.00;3
14121;0;285484284;14121;5;14168;14171;9.71;0.36;55.76;3.03;47;0;0;24949.00;3
14121;0;285484284;14121;6;14170;14172;9.48;0.35;55.76;3.03;49;0;0;24950.00;2
14122;0;285484285;14122;6;14172;14174;9.18;0.34;55.76;3.03;50;0;0;24951.00;2
14122;0;285484286;14122;4;14172;14174;9.60;0.36;55.76;3.03;50;0;0;24952.00;2
14122;0;285484287;14122;6;14174;14175;9.69;0.36;55.76;3.03;52;0;0;24953.00;1
14122;0;285484287;14122;5;14174;14176;10.29;0.38;55.76;3.03;52;0;0;24954.00;2
14123;0;285484288;14123;6;14175;14176;10.28;0.38;55.77;3.03;52;0;0;24955.00;1
14124;0;285484289;14124;6;14175;14177;10.70;0.40;55.77;3.03;51;0;0;24956.00;2
14127;0;285484289;14127;6;14175;14177;10.88;0.40;55.77;3.03;48;0;0;24957.00;2
14128;0;285484290;14128;8;14177;14178;10.83;0.40;55.77;3.03;49;0;0;24958.00;1
14130;0;285484290;14130;6;14177;14178;11.04;0.41;55.76;3.03;47;0;0;24959.00;1
14132;0;285484291;14132;7;14177;14179;10.96;0.41;55.76;3.03;45;0;0;24960.00;2
14136;0;285484292;14136;5;14179;14179;10.07;0.37;55.76;3.03;43;0;0;24961.00;0
14136;0;285484293;14136;1;14179;14179;10.38;0.38;55.76;3.03;43;0;0;24962.00;0
14138;0;285484294;14138;1;14179;14180;9.77;0.36;55.76;3.03;41;0;0;24963.00;1
14139;0;285484294;14139;5;14181;14182;9.19;0.34;55.76;3.03;42;0;0;24964.00;1
14139;0;285484295;14139;3;14181;14182;9.44;0.35;55.76;3.03;42;0;0;24965.00;1
14139;0;285484296;14139;4;14181;14182;9.86;0.36;55.76;3.03;42;0;0;24966.00;1
14139;0;285484296;14139;6;14182;14182;10.17;0.37;55.76;3.03;43;0;0;24967.00;0
14139;0;285484297;14139;7;14183;14183;10.40;0.38;55.76;3.03;44;0;0;24968.00;0
14140;0;285484298;14140;6;14183;14184;10.46;0.38;55.76;3.03;43;0;0;24969.00;1
14140;0;285484299;14140;6;14183;14184;10.55;0.39;55.76;3.03;43;0;0;24970.00;1
14140;0;285484300;14140;8;14184;14184;10.35;0.38;55.76;3.03;44;0;0;24971.00;0
14141;0;285484301;14141;9;14185;14185;9.94;0.36;55.76;3.03;44;0;0;24972.00;0
14142;0;285484329;14142;9;14185;14185;10.11;0.37;55.76;3.03;43;0;0;24973.00;0
14142;0;285484330;14142;8;14185;14186;10.38;0.38;55.76;3.03;43;0;0;24974.00;1
14142;0;285484331;14142;10;14186;14187;10.39;0.38;55.76;3.03;44;0;0;24975.00;1
14143;0;285484332;14143;10;14186;14187;10.68;0.39;55.76;3.03;43;0;0;24976.00;1
14144;0;285484333;14144;12;14188;14190;10.14;0.37;55.76;3.03;44;0;0;24977.00;2
14144;0;285484334;14144;12;14189;14191;10.10;0.37;55.76;3.03;45;0;0;24978.00;2
14145;0;285484335;14145;12;14190;14192;9.73;0.35;55.76;3.03;45;0;0;24979.00;2
14145;0;285484336;14145;12;14191;14192;9.71;0.35;55.76;3.03;46;0;0;24980.00;1
14146;0;285484336;14146;13;14192;14194;9.50;0.34;55.76;3.03;46;0;0;24981.00;2
14148;0;285484337;14148;14;14192;14194;9.55;0.35;55.76;3.03;44;0;0;24982.00;2
14150;0;285484339;14150;14;14193;14194;8.99;0.33;55.76;3.03;43;0;0;24983.00;1
14151;0;285484339;14151;11;14195;14195;8.87;0.32;55.76;3.03;44;0;0;24984.00;0
14151;0;285484340;14151;5;14195;14196;9.30;0.34;55.76;3.03;44;0;0;24985.00;1
14151;0;285484341;14151;3;14196;14197;9.14;0.33;55.76;3.03;45;0;0;24986.00;1
14151;0;285484341;14151;2;14197;14197;9.07;0.33;55.76;3.03;46;0;0;24987.00;0
14151;0;285484342;14151;1;14197;14197;9.31;0.34;55.76;3.03;46;0;0;24988.00;0
14152;0;285484342;14152;0;14197;14197;9.41;0.34;55.76;3.03;45;0;0;24989.00;0
14152;0;285484343;14152;1;14197;14198;9.75;0.36;55.76;3.03;45;0;0;24990.00;1
14154;0;285484344;14154;2;14198;14199;9.23;0.34;55.77;3.03;44;0;0;24991.00;1
14154;0;285484345;14154;2;14199;14200;9.45;0.35;55.77;3.03;45;0;0;24992.00;1
14155;0;285484345;14155;2;14199;14200;9.66;0.36;55.77;3.03;44;0;0;24993.00;1
14156;0;285484346;14156;4;14200;14200;9.51;0.35;55.77;3.03;44;0;0;24994.00;0
14157;0;285484347;14157;4;14201;14203;9.60;0.36;55.77;3.03;44;0;0;24995.00;2
14159;0;285484347;14159;3;14201;14203;9.58;0.36;55.77;3.03;42;0;0;24996.00;2
14160;0;285484348;14160;3;14201;14203;9.82;0.37;55.77;3.03;41;0;0;24997.00;2
14160;0;285484349;14160;4;14202;14203;10.09;0.38;55.77;3.03;42;0;0;24998.00;1
14160;0;285484349;14160;3;14202;14203;10.64;0.40;55.77;3.03;42;0;0;24999.00;1
14160;0;285484350;14160;3;14202;14204;11.06;0.41;55.77;3.03;42;0;0;25000.00;2
14161;0;285484351;14161;4;14203;14204;11.23;0.42;55.77;3.03;42;0;0;25001.00;1
14162;0;285484351;14162;4;14204;14205;11.26;0.42;55.77;3.03;42;0;0;25002.00;1
14162;0;285484352;14162;5;14205;14206;11.32;0.43;55.77;3.03;43;0;0;25003.00;1
14164;0;285484353;14164;5;14206;14207;11.39;0.42;55.77;3.03;42;0;0;25004.00;1
14165;0;285484354;14165;4;14206;14208;11.50;0.43;55.77;3.03;41;0;0;25005.00;2
14168;0;285484355;14168;7;14209;14210;10.72;0.40;55.77;3.03;41;0;0;25006.00;1
14169;0;285484355;14169;4;14210;14211;10.93;0.41;55.77;3.03;41;0;0;25007.00;1
14172;0;285484357;14172;1;14211;14213;10.85;0.40;55.77;3.03;39;0;0;25008.00;2
14174;0;285484357;14174;1;14212;14213;11.18;0.41;55.77;3.03;38;0;0;25009.00;1
14176;0;285484358;14176;1;14213;14213;10.94;0.41;55.76;3.03;37;0;0;25010.00;0
14179;0;285484359;14179;1;14214;14214;10.40;0.38;55.76;3.03;35;0;0;25011.00;0
14180;0;285484360;14180;0;14214;14214;10.18;0.37;55.76;3.03;34;0;0;25012.00;0
14180;0;285484360;14180;0;14214;14214;10.62;0.39;55.76;3.03;34;0;0;25013.00;0
14180;0;285484361;14180;2;14215;14215;10.70;0.39;55.76;3.03;35;0;0;25014.00;0
14181;0;285484361;14181;1;14215;14216;10.93;0.40;55.76;3.03;34;0;0;25015.00;1
14181;0;285484362;14181;4;14217;14218;10.75;0.39;55.76;3.03;36;0;0;25016.00;1
14181;0;285484362;14181;4;14218;14218;10.97;0.40;55.76;3.03;37;0;0;25017.00;0
14181;0;285484363;14181;3;14218;14218;11.54;0.42;55.76;3.03;37;0;0;25018.00;0
14181;0;285484363;14181;4;14218;14218;12.10;0.44;55.76;3.03;37;0;0;25019.00;0
14181;0;285484364;14181;6;14220;14220;12.00;0.44;55.76;3.03;39;0;0;25020.00;0
14181;0;285484364;14181;4;14220;14220;12.43;0.45;55.76;3.03;39;0;0;25021.00;0
14181;0;285484365;14181;4;14220;14220;12.47;0.45;55.76;3.03;39;0;0;25022.00;0
14181;0;285484365;14181;5;14220;14220;12.62;0.46;55.76;3.03;39;0;0;25023.00;0
14182;0;285484366;14182;7;14220;14220;12.46;0.45;55.76;3.03;38;0;0;25024.00;0
14183;0;285484366;14183;9;14221;14221;12.10;0.44;55.76;3.03;38;0;0;25025.00;0
14183;0;285484367;14183;9;14223;14223;11.88;0.43;55.76;3.03;40;0;0;25026.00;0
14183;0;285484368;14183;8;14223;14223;12.33;0.45;55.76;3.03;40;0;0;25027.00;0
14184;0;285484369;14184;9;14223;14224;12.39;0.45;55.76;3.03;39;0;0;25028.00;1
14186;0;285484369;14186;11;14225;14225;11.42;0.42;55.76;3.03;39;0;0;25029.00;0
14186;0;285484370;14186;9;14225;14226;11.70;0.43;55.76;3.03;39;0;0;25030.00;1
14187;0;285484371;14187;9;14225;14226;11.65;0.43;55.76;3.03;38;0;0;25031.00;1
14188;0;285484372;14188;7;14227;14228;10.85;0.40;55.76;3.03;39;0;0;25032.00;1
14189;0;285484373;14189;5;14228;14229;10.61;0.39;55.77;3.03;39;0;0;25033.00;1
14189;0;285484373;14189;4;14230;14231;10.35;0.38;55.77;3.03;41;0;0;25034.00;1
14191;0;285484374;14191;1;14231;14233;9.74;0.36;55.77;3.03;40;0;0;25035.00;2
14192;0;285484375;14192;0;14231;14234;9.45;0.35;55.77;3.03;39;0;0;25036.00;3
14192;0;285484376;14192;1;14232;14234;9.57;0.36;55.77;3.03;40;0;0;25037.00;2
14194;0;285484376;14194;2;14232;14234;9.10;0.34;55.77;3.03;38;0;0;25038.00;2
14194;0;285484377;14194;3;14233;14235;9.08;0.34;55.77;3.03;39;0;0;25039.00;2
14195;0;285484378;14195;3;14234;14235;8.74;0.33;55.77;3.03;39;0;0;25040.00;1
14196;0;285484379;14196;3;14234;14235;8.67;0.33;55.77;3.03;38;0;0;25041.00;1
14196;0;285484379;14196;4;14235;14235;8.68;0.33;55.77;3.03;39;0;0;25042.00;0
14196;0;285484380;14196;4;14236;14236;8.66;0.33;55.77;3.03;40;0;0;25043.00;0
14197;0;285484381;14197;3;14236;14236;8.48;0.32;55.77;3.03;39;0;0;25044.00;0
14197;0;285484382;14197;4;14236;14236;8.81;0.33;55.77;3.03;39;0;0;25045.00;0
14198;0;285484383;14198;6;14237;14237;8.74;0.33;55.77;3.03;39;0;0;25046.00;0
14199;0;285484384;14199;6;14238;14238;8.84;0.33;55.77;3.03;39;0;0;25047.00;0
14199;0;285484385;14199;5;14238;14238;9.08;0.34;55.77;3.03;39;0;0;25048.00;0
14199;0;285484385;14199;6;14239;14239;9.15;0.34;55.77;3.03;40;0;0;25049.00;0
14200;0;285484386;14200;7;14240;14240;9.33;0.35;55.77;3.03;40;0;0;25050.00;0
14200;0;285484386;14200;7;14241;14241;9.52;0.36;55.77;3.03;41;0;0;25051.00;0
14203;0;285484387;14203;7;14241;14241;9.35;0.35;55.77;3.03;38;0;0;25052.00;0
14205;0;285484388;14205;7;14241;14241;9.25;0.35;55.77;3.03;36;0;0;25053.00;0
14208;0;285484388;14208;7;14241;14241;8.95;0.33;55.77;3.03;33;0;0;25054.00;0
14211;0;285484389;14211;8;14241;14241;9.06;0.33;55.76;3.03;30;0;0;25055.00;0
14211;0;285484389;14211;11;14244;14245;8.72;0.32;55.76;3.03;33;0;0;25056.00;1
14212;0;285484390;14212;8;14244;14245;9.05;0.33;55.76;3.03;32;0;0;25057.00;1
14212;0;285484391;14212;8;14244;14246;9.51;0.35;55.76;3.03;32;0;0;25058.00;2
14212;0;285484391;14212;10;14245;14246;9.58;0.36;55.76;3.03;33;0;0;25059.00;1
14212;0;285484392;14212;9;14246;14247;9.68;0.36;55.76;3.03;34;0;0;25060.00;1
14213;0;285484392;14213;10;14248;14250;9.24;0.35;55.76;3.03;35;0;0;25061.00;2
14213;0;285484393;14213;10;14250;14251;9.07;0.34;55.76;3.03;37;0;0;25062.00;1
14213;0;285484393;14213;9;14251;14252;9.14;0.34;55.76;3.03;38;0;0;25063.00;1
14213;0;285484394;14213;10;14252;14252;9.28;0.35;55.76;3.03;39;0;0;25064.00;0
14213;0;285484394;14213;9;14252;14252;9.70;0.37;55.76;3.03;39;0;0;25065.00;0
14213;0;285484395;14213;10;14252;14252;10.10;0.38;55.76;3.03;39;0;0;25066.00;0
14215;0;285484395;14215;6;14252;14252;9.80;0.36;55.75;3.03;37;0;0;25067.00;0
14215;0;285484396;14215;4;14253;14253;9.70;0.36;55.75;3.03;38;0;0;25068.00;0
14216;0;285484397;14216;3;14255;14255;9.22;0.34;55.75;3.03;39;0;0;25069.00;0
14216;0;285484398;14216;1;14256;14256;9.33;0.35;55.75;3.03;40;0;0;25070.00;0
14218;0;285484399;14218;0;14256;14257;9.24;0.34;55.75;3.03;38;0;0;25071.00;1
14219;0;285484399;14219;2;14258;14258;8.86;0.33;55.75;3.03;39;0;0;25072.00;0
14219;0;285484400;14219;0;14258;14258;9.33;0.34;55.75;3.03;39;0;0;25073.00;0
14219;0;285484400;14219;0;14258;14258;9.88;0.36;55.75;3.03;39;0;0;25074.00;0
14220;0;285484401;14220;1;14259;14259;9.82;0.36;55.75;3.03;39;0;0;25075.00;0
14221;0;285484402;14221;1;14259;14259;9.96;0.37;55.75;3.03;38;0;0;25076.00;0
14222;0;285484402;14222;2;14260;14260;9.61;0.35;55.75;3.03;38;0;0;25077.00;0
14222;0;285484403;14222;1;14260;14260;9.86;0.36;55.75;3.03;38;0;0;25078.00;0
14224;0;285484404;14224;3;14260;14260;8.91;0.33;55.75;3.03;36;0;0;25079.00;0
14224;0;285484404;14224;5;14261;14261;8.67;0.32;55.75;3.03;37;0;0;25080.00;0
14224;0;285484405;14224;5;14261;14261;8.81;0.32;55.75;3.03;37;0;0;25081.00;0
14225;0;285484406;14225;6;14262;14262;8.85;0.32;55.75;3.03;37;0;0;25082.00;0
14225;0;285484406;14225;5;14262;14262;9.35;0.34;55.75;3.03;37;0;0;25083.00;0
14225;0;285484407;14225;7;14263;14263;9.59;0.35;55.75;3.03;38;0;0;25084.00;0
14225;0;285484408;14225;5;14263;14263;10.16;0.37;55.75;3.03;38;0;0;25085.00;0
14225;0;285484408;14225;5;14264;14264;10.34;0.38;55.75;3.03;39;0;0;25086.00;0
14225;0;285484409;14225;4;14264;14264;10.84;0.40;55.75;3.03;39;0;0;25087.00;0
14226;0;285484409;14226;5;14265;14266;10.62;0.39;55.75;3.03;39;0;0;25088.00;1
14226;0;285484410;14226;7;14267;14268;10.26;0.37;55.75;3.03;41;0;0;25089.00;1
14226;0;285484411;14226;3;14268;14270;10.35;0.37;55.75;3.03;42;0;0;25090.00;2
14226;0;285484411;14226;3;14270;14270;10.28;0.37;55.75;3.03;44;0;0;25091.00;0
14228;0;285484412;14228;1;14271;14271;9.99;0.36;55.75;3.03;43;0;0;25092.00;0
14228;0;285484413;14228;0;14271;14273;10.34;0.38;55.75;3.03;43;0;0;25093.00;2
14229;0;285484414;14229;1;14272;14273;9.92;0.36;55.75;3.03;43;0;0;25094.00;1
14229;0;285484415;14229;1;14273;14274;10.02;0.37;55.75;3.03;44;0;0;25095.00;1
14229;0;285484416;14229;2;14273;14275;10.44;0.38;55.75;3.03;44;0;0;25096.00;2
14230;0;285484416;14230;2;14273;14275;10.56;0.39;55.75;3.03;43;0;0;25097.00;2
14230;0;285484417;14230;2;14273;14277;11.07;0.41;55.75;3.03;43;0;0;25098.00;4
14230;0;285484417;14230;4;14275;14277;10.85;0.40;55.75;3.03;45;0;0;25099.00;2
14230;0;285484418;14230;3;14275;14277;11.11;0.41;55.75;3.03;45;0;0;25100.00;2
14230;0;285484418;14230;4;14276;14278;11.20;0.41;55.75;3.03;46;0;0;25101.00;2
14230;0;285484419;14230;5;14278;14278;11.03;0.41;55.75;3.03;48;0;0;25102.00;0
14230;0;285484420;14230;4;14278;14279;11.35;0.42;55.75;3.03;48;0;0;25103.00;1
14232;0;285484420;14232;6;14279;14279;10.98;0.41;55.76;3.03;47;0;0;25104.00;0
14235;0;285484421;14235;6;14279;14279;10.89;0.40;55.76;3.03;44;0;0;25105.00;0
14235;0;285484422;14235;7;14279;14280;11.40;0.42;55.76;3.03;44;0;0;25106.00;1
14236;0;285484422;14236;9;14281;14281;11.26;0.42;55.76;3.03;45;0;0;25107.00;0
14238;0;285484423;14238;8;14282;14283;11.28;0.42;55.76;3.03;44;0;0;25108.00;1
14239;0;285484424;14239;7;14282;14283;11.19;0.42;55.76;3.03;43;0;0;25109.00;1
14240;0;285484424;14240;8;14282;14283;11.51;0.43;55.76;3.03;42;0;0;25110.00;1
14242;0;285484425;14242;8;14282;14283;11.00;0.41;55.76;3.03;40;0;0;25111.00;1
14244;0;285484426;14244;9;14283;14283;10.91;0.40;55.76;3.03;39;0;0;25112.00;0
14244;0;285484427;14244;9;14284;14284;11.01;0.41;55.76;3.03;40;0;0;25113.00;0
14247;0;285484427;14247;10;14284;14285;10.60;0.39;55.76;3.03;37;0;0;25114.00;1
14248;0;285484428;14248;12;14286;14286;10.16;0.38;55.76;3.03;38;0;0;25115.00;0
14249;0;285484429;14249;11;14287;14287;9.81;0.36;55.76;3.03;38;0;0;25116.00;0
14251;0;285484429;14251;11;14288;14290;9.19;0.34;55.76;3.03;37;0;0;25117.00;2
14252;0;285484430;14252;11;14289;14292;8.63;0.33;55.76;3.03;37;0;0;25118.00;3
14253;0;285484432;14253;12;14291;14292;8.09;0.31;55.76;3.03;38;0;0;25119.00;1
14253;0;285484432;14253;10;14291;14292;8.30;0.31;55.76;3.03;38;0;0;25120.00;1
14253;0;285484433;14253;11;14292;14293;8.36;0.32;55.76;3.03;39;0;0;25121.00;1
14253;0;285484433;14253;10;14292;14293;8.81;0.33;55.76;3.03;39;0;0;25122.00;1
14253;0;285484434;14253;12;14293;14293;9.11;0.34;55.76;3.03;40;0;0;25123.00;0
14253;0;285484435;14253;11;14293;14293;9.44;0.35;55.76;3.03;40;0;0;25124.00;0
14254;0;285484435;14254;11;14293;14293;9.33;0.35;55.76;3.03;39;0;0;25125.00;0
14254;0;285484436;14254;8;14294;14294;9.58;0.36;55.76;3.03;40;0;0;25126.00;0
14256;0;285484436;14256;4;14294;14294;9.71;0.36;55.76;3.03;38;0;0;25127.00;0
14257;0;285484437;14257;2;14295;14295;9.75;0.36;55.75;3.03;38;0;0;25128.00;0
14259;0;285484438;14259;1;14295;14295;9.52;0.35;55.75;3.03;36;0;0;25129.00;0
14260;0;285484438;14260;1;14295;14295;9.38;0.34;55.75;3.03;35;0;0;25130.00;0
14261;0;285484439;14261;3;14297;14297;8.67;0.32;55.75;3.03;36;0;0;25131.00;0
14262;0;285484440;14262;2;14297;14297;8.33;0.31;55.75;3.03;35;0;0;25132.00;0
14262;0;285484440;14262;2;14297;14297;8.71;0.32;55.75;3.03;35;0;0;25133.00;0
14263;0;285484441;14263;5;14298;14298;8.43;0.31;55.75;3.03;35;0;0;25134.00;0
14263;0;285484441;14263;5;14299;14299;8.73;0.32;55.75;3.03;36;0;0;25135.00;0
14263;0;285484442;14263;5;14299;14301;9.24;0.34;55.75;3.03;36;0;0;25136.00;2
14264;0;285484443;14264;6;14300;14301;8.88;0.33;55.75;3.03;36;0;0;25137.00;1
14264;0;285484444;14264;5;14300;14301;9.18;0.34;55.75;3.03;36;0;0;25138.00;1
14264;0;285484445;14264;7;14302;14302;8.93;0.33;55.75;3.03;38;0;0;25139.00;0
14264;0;285484446;14264;6;14302;14302;9.26;0.34;55.75;3.03;38;0;0;25140.00;0
14264;0;285484447;14264;6;14302;14302;9.60;0.35;55.75;3.03;38;0;0;25141.00;0
14264;0;285484448;14264;9;14303;14303;9.83;0.36;55.75;3.02;39;0;0;25142.00;0
14265;0;285484449;14265;8;14303;14304;10.30;0.38;55.75;3.02;38;0;0;25143.00;1
14266;0;285484450;14266;10;14305;14306;9.86;0.36;55.75;3.02;39;0;0;25144.00;1
14266;0;285484451;14266;9;14306;14310;10.05;0.37;55.75;3.02;40;0;0;25145.00;4
14266;0;285484452;14266;9;14307;14310;10.16;0.37;55.75;3.02;41;0;0;25146.00;3
14267;0;285484453;14267;9;14308;14311;9.87;0.36;55.75;3.02;41;0;0;25147.00;3
14267;0;285484454;14267;10;14310;14312;9.85;0.36;55.75;3.02;43;0;0;25148.00;2
14268;0;285484455;14268;7;14310;14313;9.89;0.36;55.75;3.02;42;0;0;25149.00;3
14268;0;285484456;14268;7;14311;14313;9.88;0.36;55.75;3.02;43;0;0;25150.00;2
14268;0;285484457;14268;5;14311;14313;10.24;0.37;55.75;3.02;43;0;0;25151.00;2
14268;0;285484458;14268;5;14312;14313;10.38;0.38;55.75;3.02;44;0;0;25152.00;1
14268;0;285484459;14268;3;14312;14313;10.76;0.39;55.75;3.02;44;0;0;25153.00;1
14269;0;285484460;14269;0;14312;14313;10.52;0.38;55.75;3.02;43;0;0;25154.00;1
14269;0;285484461;14269;0;14312;14313;10.78;0.39;55.75;3.02;43;0;0;25155.00;1
14271;0;285484462;14271;2;14313;14313;10.30;0.38;55.76;3.03;42;0;0;25156.00;0
14271;0;285484463;14271;3;14315;14315;10.23;0.37;55.76;3.03;44;0;0;25157.00;0
14272;0;285484464;14272;1;14315;14315;10.33;0.38;55.76;3.03;43;0;0;25158.00;0
14272;0;285484465;14272;2;14316;14317;10.57;0.39;55.76;3.02;44;0;0;25159.00;1
14273;0;285484466;14273;2;14316;14317;10.68;0.39;55.76;3.02;43;0;0;25160.00;1
