step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
12737;0;285404755;12737;6;12779;12779;8.61;0.32;56.53;3.07;42;0;0;23051.00;0
12737;0;285404755;12737;6;12780;12781;8.64;0.32;56.53;3.07;43;0;0;23052.00;1
12737;0;285404757;12737;5;12780;12781;8.83;0.33;56.53;3.07;43;0;0;23053.00;1
12737;0;285404758;12737;6;12781;12782;8.79;0.33;56.53;3.07;44;0;0;23054.00;1
12737;0;285404761;12737;6;12782;12783;8.70;0.32;56.53;3.07;45;0;0;23055.00;1
12737;0;285404762;12737;7;12782;12783;8.98;0.33;56.53;3.07;45;0;0;23056.00;1
12738;0;285404763;12738;10;12783;12784;8.60;0.32;56.53;3.07;45;0;0;23057.00;1
12738;0;285404764;12738;10;12784;12785;8.69;0.32;56.53;3.07;46;0;0;23058.00;1
12738;0;285404766;12738;10;12785;12786;8.73;0.32;56.53;3.07;47;0;0;23059.00;1
12739;0;285404767;12739;5;12785;12787;8.63;0.31;56.53;3.07;46;0;0;23060.00;2
12740;0;285404768;12740;5;12787;12788;8.16;0.30;56.53;3.07;47;0;0;23061.00;1
12743;0;285404769;12743;4;12787;12788;7.66;0.28;56.54;3.07;44;0;0;23062.00;1
12745;0;285404771;12745;5;12788;12789;7.72;0.28;56.53;3.07;43;0;0;23063.00;1
12746;0;285404773;12746;5;12788;12789;8.15;0.30;56.53;3.07;42;0;0;23064.00;1
12746;0;285404774;12746;5;12788;12789;8.62;0.32;56.53;3.07;42;0;0;23065.00;1
12748;0;285404775;12748;7;12790;12790;8.39;0.31;56.53;3.07;42;0;0;23066.00;0
12749;0;285404776;12749;5;12790;12790;8.64;0.31;56.53;3.07;41;0;0;23067.00;0
12749;0;285404777;12749;8;12792;12792;8.58;0.31;56.53;3.07;43;0;0;23068.00;0
12749;0;285404778;12749;6;12792;12792;8.78;0.32;56.53;3.07;43;0;0;23069.00;0
12750;0;285404781;12750;7;12792;12792;8.48;0.31;56.53;3.07;42;0;0;23070.00;0
12751;0;285404784;12751;7;12792;12792;8.30;0.30;56.53;3.07;41;0;0;23071.00;0
12751;0;285404786;12751;9;12793;12793;8.38;0.31;56.53;3.07;42;0;0;23072.00;0
12751;0;285404787;12751;9;12793;12793;8.80;0.32;56.53;3.07;42;0;0;23073.00;0
12751;0;285404788;12751;12;12795;12795;8.71;0.32;56.53;3.07;44;0;0;23074.00;0
12752;0;285404789;12752;7;12795;12795;8.61;0.32;56.54;3.07;43;0;0;23075.00;0
12752;0;285404790;12752;5;12796;12796;8.85;0.33;56.54;3.07;44;0;0;23076.00;0
12752;0;285404791;12752;5;12797;12797;9.14;0.34;56.54;3.07;45;0;0;23077.00;0
12752;0;285404792;12752;4;12797;12797;9.65;0.36;56.54;3.07;45;0;0;23078.00;0
12752;0;285404793;12752;4;12797;12798;10.02;0.37;56.54;3.07;45;0;0;23079.00;1
12752;0;285404794;12752;6;12799;12799;9.82;0.36;56.54;3.07;47;0;0;23080.00;0
12752;0;285404795;12752;4;12799;12799;10.20;0.38;56.54;3.07;47;0;0;23081.00;0
12752;0;285404796;12752;4;12799;12800;10.45;0.38;56.54;3.07;47;0;0;23082.00;1
12752;0;285404797;12752;4;12799;12800;10.73;0.40;56.54;3.07;47;0;0;23083.00;1
12752;0;285404798;12752;6;12800;12801;10.80;0.40;56.54;3.07;48;0;0;23084.00;1
12753;0;285404801;12753;8;12802;12802;10.28;0.38;56.54;3.07;49;0;0;23085.00;0
12756;0;285404802;12756;5;12802;12803;9.71;0.36;56.53;3.07;46;0;0;23086.00;1
12756;0;285404803;12756;4;12802;12804;9.99;0.37;56.53;3.07;46;0;0;23087.00;2
12756;0;285404804;12756;5;12803;12806;10.06;0.37;56.53;3.07;47;0;0;23088.00;3
12756;0;285404805;12756;7;12804;12806;10.22;0.38;56.53;3.07;48;0;0;23089.00;2
12757;0;285404806;12757;4;12805;12806;10.26;0.38;56.54;3.07;48;0;0;23090.00;1
12759;0;285404807;12759;4;12806;12807;10.13;0.38;56.54;3.07;47;0;0;23091.00;1
12759;0;285404808;12759;3;12807;12808;10.35;0.39;56.54;3.07;48;0;0;23092.00;1
12761;0;285404808;12761;2;12808;12810;10.13;0.38;56.54;3.07;47;0;0;23093.00;2
12764;0;285404810;12764;1;12808;12810;9.93;0.37;56.54;3.07;44;0;0;23094.00;2
12765;0;285404811;12765;3;12809;12810;9.70;0.36;56.53;3.07;44;0;0;23095.00;1
12767;0;285404812;12767;3;12810;12811;9.67;0.36;56.53;3.07;43;0;0;23096.00;1
12769;0;285404813;12769;3;12810;12811;10.06;0.37;56.53;3.07;41;0;0;23097.00;1
12770;0;285404814;12770;6;12812;12812;9.82;0.36;56.53;3.07;42;0;0;23098.00;0
12771;0;285404815;12771;4;12812;12812;10.31;0.38;56.53;3.07;41;0;0;23099.00;0
12772;0;285404818;12772;4;12813;12813;10.39;0.38;56.53;3.07;41;0;0;23100.00;0
12773;0;285404820;12773;3;12813;12813;10.46;0.38;56.54;3.07;40;0;0;23101.00;0
12773;0;285404821;12773;4;12814;12815;10.51;0.38;56.54;3.07;41;0;0;23102.00;1
12773;0;285404822;12773;6;12816;12816;10.52;0.38;56.54;3.07;43;0;0;23103.00;0
12774;0;285404823;12774;4;12816;12816;10.72;0.39;56.54;3.07;42;0;0;23104.00;0
12776;0;285404824;12776;3;12817;12817;10.31;0.37;56.54;3.07;41;0;0;23105.00;0
12776;0;285404826;12776;0;12817;12817;10.78;0.39;56.54;3.07;41;0;0;23106.00;0
12777;0;285404827;12777;0;12817;12818;10.79;0.39;56.55;3.07;40;0;0;23107.00;1
12777;0;285404828;12777;1;12818;12818;10.88;0.40;56.55;3.07;41;0;0;23108.00;0
12777;0;285404829;12777;1;12819;12819;10.76;0.39;56.55;3.07;42;0;0;23109.00;0
12777;0;285404830;12777;1;12820;12820;10.88;0.40;56.55;3.07;43;0;0;23110.00;0
12777;0;285404831;12777;2;12821;12822;10.98;0.40;56.55;3.07;44;0;0;23111.00;1
12777;0;285404832;12777;4;12823;12824;11.02;0.40;56.55;3.07;46;0;0;23112.00;1
12778;0;285404833;12778;3;12823;12824;11.07;0.41;56.55;3.07;45;0;0;23113.00;1
12778;0;285404834;12778;3;12823;12824;11.58;0.43;56.55;3.07;45;0;0;23114.00;1
12778;0;285404837;12778;6;12826;12826;11.35;0.42;56.55;3.07;48;0;0;23115.00;0
12780;0;285404838;12780;3;12826;12827;11.12;0.41;56.55;3.07;46;0;0;23116.00;1
12780;0;285404839;12780;4;12826;12827;11.60;0.43;56.55;3.07;46;0;0;23117.00;1
12780;0;285404840;12780;3;12826;12827;12.01;0.44;56.55;3.07;46;0;0;23118.00;1
12782;0;285404840;12782;5;12827;12828;11.73;0.43;56.55;3.07;45;0;0;23119.00;1
12784;0;285404842;12784;5;12829;12829;11.27;0.42;56.55;3.07;45;0;0;23120.00;0
12784;0;285404843;12784;3;12829;12829;11.61;0.43;56.55;3.07;45;0;0;23121.00;0
12786;0;285404844;12786;3;12829;12829;11.64;0.43;56.55;3.07;43;0;0;23122.00;0
12787;0;285404845;12787;4;12830;12830;11.33;0.42;56.55;3.07;43;0;0;23123.00;0
12790;0;285404846;12790;5;12831;12831;10.74;0.40;56.55;3.07;41;0;0;23124.00;0
12790;0;285404847;12790;5;12831;12832;11.28;0.42;56.55;3.07;41;0;0;23125.00;1
12790;0;285404848;12790;6;12832;12832;11.27;0.42;56.55;3.07;42;0;0;23126.00;0
12792;0;285404849;12792;6;12832;12832;11.11;0.41;56.55;3.07;40;0;0;23127.00;0
12794;0;285404850;12794;7;12832;12832;10.91;0.40;56.55;3.07;38;0;0;23128.00;0
12795;0;285404851;12795;8;12833;12833;10.48;0.38;56.55;3.06;38;0;0;23129.00;0
12795;0;285404854;12795;8;12834;12834;10.46;0.38;56.55;3.06;39;0;0;23130.00;0
12795;0;285404855;12795;9;12835;12835;10.28;0.38;56.55;3.06;40;0;0;23131.00;0
12797;0;285404856;12797;8;12835;12835;9.73;0.36;56.55;3.06;38;0;0;23132.00;0
12798;0;285404857;12798;8;12835;12835;9.45;0.35;56.55;3.06;37;0;0;23133.00;0
12799;0;285404858;12799;9;12835;12835;9.59;0.35;56.56;3.06;36;0;0;23134.00;0
12799;0;285404859;12799;7;12836;12836;9.71;0.36;56.56;3.06;37;0;0;23135.00;0
12799;0;285404860;12799;3;12836;12836;9.90;0.36;56.56;3.06;37;0;0;23136.00;0
12800;0;285404860;12800;3;12837;12837;9.47;0.35;56.55;3.06;37;0;0;23137.00;0
12801;0;285404861;12801;2;12838;12839;9.03;0.33;56.55;3.06;37;0;0;23138.00;1
12802;0;285404862;12802;2;12839;12840;8.35;0.31;56.55;3.06;37;0;0;23139.00;1
12802;0;285404863;12802;1;12839;12840;8.37;0.31;56.55;3.06;37;0;0;23140.00;1
12802;0;285404864;12802;3;12840;12840;8.21;0.31;56.55;3.06;38;0;0;23141.00;0
12804;0;285404865;12804;2;12840;12840;8.02;0.30;56.55;3.06;36;0;0;23142.00;0
12805;0;285404866;12805;6;12842;12848;7.82;0.30;56.55;3.06;37;0;0;23143.00;6
12805;0;285404868;12805;4;12842;12848;8.22;0.31;56.55;3.06;37;0;0;23144.00;6
12805;0;285404871;12805;4;12842;12848;8.62;0.33;56.55;3.06;37;0;0;23145.00;6
12805;0;285404872;12805;8;12845;12848;8.48;0.32;56.55;3.06;40;0;0;23146.00;3
12805;0;285404872;12805;6;12846;12849;8.76;0.33;56.55;3.06;41;0;0;23147.00;3
12805;0;285404874;12805;5;12846;12850;9.18;0.34;56.55;3.06;41;0;0;23148.00;4
12806;0;285404875;12806;7;12848;12851;8.82;0.33;56.55;3.06;42;0;0;23149.00;3
12806;0;285404876;12806;6;12849;12851;8.90;0.33;56.55;3.06;43;0;0;23150.00;2
12807;0;285404876;12807;6;12850;12853;8.94;0.33;56.55;3.06;43;0;0;23151.00;3
12809;0;285404878;12809;6;12851;12853;8.79;0.33;56.55;3.06;42;0;0;23152.00;2
12809;0;285404879;12809;7;12853;12855;8.80;0.33;56.55;3.06;44;0;0;23153.00;2
12811;0;285404880;12811;7;12853;12855;8.95;0.33;56.55;3.06;42;0;0;23154.00;2
12813;0;285404881;12813;7;12854;12855;8.74;0.33;56.55;3.06;41;0;0;23155.00;1
12815;0;285404882;12815;7;12854;12855;9.09;0.34;56.54;3.06;39;0;0;23156.00;1
12818;0;285404884;12818;10;12856;12856;8.87;0.33;56.54;3.06;38;0;0;23157.00;0
12819;0;285404885;12819;8;12856;12856;9.03;0.34;56.54;3.06;37;0;0;23158.00;0
12819;0;285404886;12819;9;12857;12857;9.33;0.35;56.54;3.06;38;0;0;23159.00;0
12819;0;285404889;12819;8;12857;12858;9.76;0.36;56.54;3.06;38;0;0;23160.00;1
12820;0;285404890;12820;8;12857;12858;9.81;0.36;56.54;3.06;37;0;0;23161.00;1
12820;0;285404891;12820;9;12858;12858;9.93;0.36;56.54;3.06;38;0;0;23162.00;0
12820;0;285404892;12820;8;12858;12859;10.40;0.38;56.54;3.06;38;0;0;23163.00;1
12821;0;285404893;12821;9;12859;12861;10.22;0.38;56.55;3.06;38;0;0;23164.00;2
12822;0;285404894;12822;5;12860;12861;10.29;0.38;56.54;3.06;38;0;0;23165.00;1
12822;0;285404895;12822;2;12860;12861;10.78;0.40;56.54;3.06;38;0;0;23166.00;1
12824;0;285404896;12824;1;12861;12863;10.13;0.37;56.54;3.06;37;0;0;23167.00;2
12824;0;285404897;12824;0;12861;12864;10.21;0.38;56.54;3.06;37;0;0;23168.00;3
12824;0;285404898;12824;4;12862;12864;10.14;0.37;56.54;3.06;38;0;0;23169.00;2
12824;0;285404899;12824;5;12863;12865;9.94;0.36;56.54;3.06;39;0;0;23170.00;2
12824;0;285404900;12824;4;12863;12866;10.07;0.37;56.54;3.06;39;0;0;23171.00;3
12824;0;285404901;12824;5;12863;12867;10.29;0.37;56.54;3.06;39;0;0;23172.00;4
12825;0;285404902;12825;8;12865;12868;9.41;0.34;56.54;3.06;40;0;0;23173.00;3
12825;0;285404903;12825;7;12866;12869;9.37;0.34;56.54;3.06;41;0;0;23174.00;3
12826;0;285404905;12826;8;12867;12870;9.02;0.33;56.54;3.06;41;0;0;23175.00;3
12827;0;285404906;12827;9;12868;12870;8.42;0.31;56.54;3.06;41;0;0;23176.00;2
12827;0;285404907;12827;10;12870;12871;8.16;0.30;56.54;3.07;43;0;0;23177.00;1
12827;0;285404908;12827;8;12870;12871;8.25;0.30;56.54;3.07;43;0;0;23178.00;1
12827;0;285404909;12827;12;12872;12872;7.97;0.29;56.54;3.06;45;0;0;23179.00;0
12827;0;285404910;12827;6;12872;12872;8.37;0.31;56.54;3.06;45;0;0;23180.00;0
12827;0;285404911;12827;5;12872;12873;8.88;0.32;56.54;3.06;45;0;0;23181.00;1
12827;0;285404912;12827;3;12872;12873;9.30;0.34;56.54;3.06;45;0;0;23182.00;1
12829;0;285404913;12829;4;12873;12873;9.28;0.34;56.54;3.06;44;0;0;23183.00;0
12830;0;285404915;12830;5;12875;12876;8.97;0.33;56.54;3.06;45;0;0;23184.00;1
12830;0;285404916;12830;4;12876;12877;9.23;0.34;56.54;3.06;46;0;0;23185.00;1
12830;0;285404918;12830;3;12876;12879;9.60;0.36;56.54;3.06;46;0;0;23186.00;3
12830;0;285404920;12830;5;12878;12879;9.56;0.35;56.54;3.06;48;0;0;23187.00;1
12830;0;285404921;12830;5;12879;12879;9.87;0.37;56.54;3.06;49;0;0;23188.00;0
12830;0;285404922;12830;4;12879;12879;10.40;0.39;56.54;3.06;49;0;0;23189.00;0
12830;0;285404925;12830;5;12880;12880;10.65;0.39;56.54;3.06;50;0;0;23190.00;0
12830;0;285404926;12830;5;12881;12881;10.63;0.39;56.54;3.06;51;0;0;23191.00;0
12832;0;285404927;12832;4;12881;12881;10.29;0.38;56.54;3.06;49;0;0;23192.00;0
12832;0;285404929;12832;6;12881;12881;10.66;0.39;56.54;3.06;49;0;0;23193.00;0
12833;0;285404930;12833;8;12882;12882;10.53;0.39;56.55;3.06;49;0;0;23194.00;0
12833;0;285404931;12833;4;12883;12883;10.75;0.40;56.55;3.06;50;0;0;23195.00;0
12835;0;285404932;12835;3;12884;12884;10.59;0.39;56.55;3.06;49;0;0;23196.00;0
12838;0;285404934;12838;2;12884;12884;10.77;0.40;56.55;3.06;46;0;0;23197.00;0
12839;0;285404935;12839;2;12884;12884;10.99;0.41;56.55;3.06;45;0;0;23198.00;0
12843;0;285404936;12843;3;12885;12885;10.55;0.39;56.55;3.06;42;0;0;23199.00;0
12843;0;285404937;12843;3;12886;12886;10.52;0.39;56.55;3.06;43;0;0;23200.00;0
12844;0;285404938;12844;3;12886;12886;10.59;0.39;56.55;3.06;42;0;0;23201.00;0
12846;0;285404939;12846;4;12886;12886;11.02;0.41;56.55;3.06;40;0;0;23202.00;0
12846;0;285404940;12846;5;12887;12887;11.14;0.41;56.55;3.06;41;0;0;23203.00;0
12848;0;285404942;12848;6;12888;12888;10.91;0.40;56.55;3.06;40;0;0;23204.00;0
12849;0;285404946;12849;7;12889;12890;10.53;0.38;56.55;3.06;40;0;0;23205.00;1
12849;0;285404947;12849;5;12889;12890;10.88;0.40;56.55;3.06;40;0;0;23206.00;1
12851;0;285404948;12851;6;12890;12891;10.35;0.38;56.55;3.06;39;0;0;23207.00;1
12853;0;285404949;12853;8;12893;12893;8.98;0.33;56.55;3.06;40;0;0;23208.00;0
12854;0;285404951;12854;5;12893;12893;8.75;0.32;56.55;3.06;39;0;0;23209.00;0
12854;0;285404952;12854;3;12893;12893;9.19;0.34;56.55;3.06;39;0;0;23210.00;0
12854;0;285404952;12854;2;12893;12894;9.75;0.35;56.55;3.06;39;0;0;23211.00;1
12854;0;285404954;12854;3;12894;12895;9.97;0.36;56.55;3.06;40;0;0;23212.00;1
12854;0;285404955;12854;4;12896;12896;10.15;0.37;56.55;3.06;42;0;0;23213.00;0
12854;0;285404955;12854;2;12896;12896;10.89;0.40;56.55;3.06;42;0;0;23214.00;0
12854;0;285404956;12854;2;12896;12896;11.42;0.42;56.55;3.06;42;0;0;23215.00;0
12855;0;285404956;12855;2;12896;12897;11.66;0.43;56.55;3.06;41;0;0;23216.00;1
12855;0;285404957;12855;2;12896;12898;12.03;0.44;56.55;3.06;41;0;0;23217.00;2
12855;0;285404958;12855;3;12897;12898;12.31;0.45;56.55;3.06;42;0;0;23218.00;1
12855;0;285404958;12855;4;12899;12900;12.15;0.45;56.55;3.06;44;0;0;23219.00;1
12856;0;285404961;12856;2;12899;12901;12.09;0.45;56.55;3.06;43;0;0;23220.00;2
12857;0;285404962;12857;4;12900;12901;11.95;0.44;56.55;3.06;43;0;0;23221.00;1
12858;0;285404963;12858;4;12901;12902;11.52;0.42;56.55;3.06;43;0;0;23222.00;1
12858;0;285404964;12858;5;12903;12903;11.22;0.41;56.55;3.06;45;0;0;23223.00;0
12858;0;285404965;12858;4;12903;12903;11.29;0.42;56.55;3.06;45;0;0;23224.00;0
12862;0;285404966;12862;4;12904;12904;10.22;0.38;56.55;3.06;42;0;0;23225.00;0
12862;0;285404967;12862;5;12906;12906;10.34;0.38;56.55;3.06;44;0;0;23226.00;0
12865;0;285404968;12865;2;12906;12907;10.19;0.38;56.56;3.06;41;0;0;23227.00;1
12865;0;285404969;12865;4;12907;12907;10.45;0.39;56.56;3.06;42;0;0;23228.00;0
12865;0;285404969;12865;3;12907;12908;11.13;0.41;56.56;3.06;42;0;0;23229.00;1
12869;0;285404970;12869;5;12908;12909;10.61;0.39;56.55;3.06;39;0;0;23230.00;1
12871;0;285404971;12871;5;12909;12909;10.90;0.40;56.55;3.06;38;0;0;23231.00;0
12872;0;285404972;12872;5;12910;12910;10.98;0.40;56.55;3.06;38;0;0;23232.00;0
12872;0;285404973;12872;4;12910;12910;11.23;0.41;56.55;3.06;38;0;0;23233.00;0
12872;0;285404974;12872;5;12911;12911;11.00;0.40;56.55;3.06;39;0;0;23234.00;0
12873;0;285404978;12873;6;12911;12911;10.74;0.39;56.55;3.06;38;0;0;23235.00;0
12873;0;285404978;12873;6;12911;12911;10.93;0.40;56.55;3.06;38;0;0;23236.00;0
12873;0;285404979;12873;7;12911;12911;11.10;0.41;56.55;3.06;38;0;0;23237.00;0
12873;0;285404980;12873;7;12911;12911;11.27;0.41;56.55;3.06;38;0;0;23238.00;0
12874;0;285404981;12874;9;12912;12912;10.57;0.38;56.55;3.06;38;0;0;23239.00;0
12875;0;285404982;12875;4;12912;12912;10.69;0.39;56.55;3.06;37;0;0;23240.00;0
12878;0;285404983;12878;4;12913;12913;9.73;0.36;56.56;3.06;35;0;0;23241.00;0
12878;0;285404984;12878;2;12914;12914;9.92;0.36;56.56;3.06;36;0;0;23242.00;0
12878;0;285404985;12878;2;12915;12916;9.95;0.36;56.56;3.06;37;0;0;23243.00;1
12878;0;285404987;12878;1;12915;12916;10.40;0.38;56.56;3.06;37;0;0;23244.00;1
12879;0;285404988;12879;1;12915;12916;10.41;0.38;56.55;3.06;36;0;0;23245.00;1
12880;0;285404989;12880;3;12917;12918;9.70;0.36;56.55;3.06;37;0;0;23246.00;1
12880;0;285404990;12880;1;12917;12919;10.05;0.37;56.55;3.06;37;0;0;23247.00;2
12881;0;285404990;12881;1;12917;12919;10.04;0.38;56.55;3.06;36;0;0;23248.00;2
12881;0;285404991;12881;4;12919;12920;9.92;0.37;56.55;3.06;38;0;0;23249.00;1
12882;0;285404994;12882;2;12919;12921;9.74;0.37;56.55;3.06;37;0;0;23250.00;2
12882;0;285404995;12882;2;12919;12921;9.84;0.37;56.55;3.06;37;0;0;23251.00;2
12882;0;285404996;12882;5;12921;12922;9.17;0.34;56.55;3.06;39;0;0;23252.00;1
12882;0;285404997;12882;4;12921;12922;9.34;0.35;56.55;3.06;39;0;0;23253.00;1
12883;0;285404998;12883;4;12921;12923;8.90;0.33;56.55;3.06;38;0;0;23254.00;2
12884;0;285404999;12884;2;12921;12923;8.94;0.33;56.56;3.06;37;0;0;23255.00;2
12885;0;285404999;12885;4;12923;12925;8.87;0.33;56.55;3.06;38;0;0;23256.00;2
12885;0;285405000;12885;2;12923;12925;9.50;0.35;56.55;3.06;38;0;0;23257.00;2
12886;0;285405001;12886;3;12924;12926;9.86;0.37;56.55;3.06;38;0;0;23258.00;2
12887;0;285405002;12887;3;12925;12926;10.15;0.38;56.55;3.06;38;0;0;23259.00;1
12889;0;285405003;12889;4;12927;12928;10.13;0.38;56.55;3.06;38;0;0;23260.00;1
12890;0;285405004;12890;3;12928;12929;10.36;0.38;56.55;3.06;38;0;0;23261.00;1
12892;0;285405005;12892;4;12930;12934;10.19;0.38;56.55;3.06;38;0;0;23262.00;4
12892;0;285405006;12892;2;12930;12934;10.46;0.39;56.55;3.06;38;0;0;23263.00;4
12893;0;285405006;12893;3;12931;12934;10.31;0.38;56.55;3.06;38;0;0;23264.00;3
12893;0;285405009;12893;3;12931;12934;10.96;0.40;56.55;3.06;38;0;0;23265.00;3
12893;0;285405010;12893;6;12933;12935;10.79;0.39;56.55;3.06;40;0;0;23266.00;2
12893;0;285405011;12893;4;12933;12936;11.15;0.41;56.55;3.06;40;0;0;23267.00;3
12893;0;285405012;12893;6;12933;12937;11.58;0.42;56.55;3.06;40;0;0;23268.00;4
12894;0;285405013;12894;10;12936;12939;10.84;0.40;56.55;3.06;42;0;0;23269.00;3
12896;0;285405014;12896;3;12936;12939;10.60;0.39;56.55;3.06;40;0;0;23270.00;3
12897;0;285405015;12897;1;12937;12939;10.35;0.38;56.56;3.06;40;0;0;23271.00;2
12899;0;285405016;12899;1;12938;12940;10.05;0.37;56.55;3.06;39;0;0;23272.00;2
12899;0;285405017;12899;2;12939;12940;10.29;0.38;56.55;3.06;40;0;0;23273.00;1
12899;0;285405018;12899;1;12939;12940;10.68;0.40;56.55;3.06;40;0;0;23274.00;1
12900;0;285405018;12900;3;12941;12941;9.97;0.37;56.55;3.06;41;0;0;23275.00;0
12900;0;285405020;12900;1;12941;12941;10.30;0.38;56.55;3.06;41;0;0;23276.00;0
12900;0;285405020;12900;1;12941;12942;10.72;0.40;56.55;3.06;41;0;0;23277.00;1
12901;0;285405021;12901;4;12943;12943;10.27;0.38;56.55;3.06;42;0;0;23278.00;0
12901;0;285405022;12901;3;12944;12944;10.41;0.39;56.55;3.06;43;0;0;23279.00;0
12902;0;285405025;12902;2;12944;12945;10.34;0.38;56.55;3.06;42;0;0;23280.00;1
12904;0;285405027;12904;3;12945;12945;9.81;0.36;56.55;3.06;41;0;0;23281.00;0
12904;0;285405028;12904;4;12947;12948;9.67;0.36;56.55;3.06;43;0;0;23282.00;1
12904;0;285405030;12904;3;12947;12948;10.07;0.37;56.55;3.06;43;0;0;23283.00;1
12906;0;285405031;12906;4;12948;12949;9.55;0.36;56.55;3.06;42;0;0;23284.00;1
12907;0;285405032;12907;5;12949;12950;9.53;0.36;56.55;3.06;42;0;0;23285.00;1
12907;0;285405033;12907;5;12950;12951;9.72;0.37;56.55;3.06;43;0;0;23286.00;1
12908;0;285405034;12908;6;12951;12952;9.80;0.37;56.55;3.06;43;0;0;23287.00;1
12908;0;285405035;12908;6;12952;12953;10.06;0.38;56.55;3.06;44;0;0;23288.00;1
12910;0;285405037;12910;5;12952;12953;10.32;0.38;56.55;3.06;42;0;0;23289.00;1
12912;0;285405037;12912;6;12953;12954;10.38;0.39;56.55;3.06;41;0;0;23290.00;1
12913;0;285405038;12913;6;12954;12954;10.45;0.39;56.55;3.06;41;0;0;23291.00;0
12915;0;285405039;12915;7;12955;12955;10.39;0.39;56.54;3.06;40;0;0;23292.00;0
12916;0;285405040;12916;6;12955;12955;10.74;0.40;56.54;3.06;39;0;0;23293.00;0
12917;0;285405041;12917;7;12955;12955;10.59;0.39;56.54;3.06;38;0;0;23294.00;0
12917;0;285405044;12917;7;12955;12956;10.90;0.41;56.54;3.06;38;0;0;23295.00;1
12918;0;285405045;12918;9;12957;12957;9.93;0.37;56.54;3.06;39;0;0;23296.00;0
12919;0;285405046;12919;6;12957;12957;9.76;0.36;56.54;3.06;38;0;0;23297.00;0
12920;0;285405047;12920;8;12958;12959;9.43;0.35;56.55;3.06;38;0;0;23298.00;1
12921;0;285405048;12921;8;12958;12959;9.63;0.35;56.54;3.06;37;0;0;23299.00;1
12921;0;285405049;12921;7;12959;12959;9.63;0.35;56.54;3.06;38;0;0;23300.00;0
12921;0;285405050;12921;3;12959;12959;9.83;0.36;56.54;3.06;38;0;0;23301.00;0
12922;0;285405051;12922;1;12959;12959;9.61;0.35;56.54;3.06;37;0;0;23302.00;0
12922;0;285405052;12922;4;12961;12961;9.05;0.33;56.54;3.06;39;0;0;23303.00;0
12922;0;285405053;12922;5;12962;12962;9.08;0.33;56.54;3.06;40;0;0;23304.00;0
12922;0;285405054;12922;4;12962;12962;9.35;0.34;56.54;3.06;40;0;0;23305.00;0
12922;0;285405055;12922;5;12963;12963;9.34;0.34;56.54;3.06;41;0;0;23306.00;0
12922;0;285405056;12922;4;12963;12963;9.50;0.35;56.54;3.06;41;0;0;23307.00;0
12922;0;285405057;12922;5;12964;12965;9.43;0.35;56.54;3.06;42;0;0;23308.00;1
12922;0;285405058;12922;5;12964;12965;9.69;0.35;56.54;3.06;42;0;0;23309.00;1
12923;0;285405061;12923;6;12965;12966;9.54;0.35;56.54;3.06;42;0;0;23310.00;1
12923;0;285405063;12923;6;12966;12966;9.42;0.34;56.54;3.06;43;0;0;23311.00;0
12925;0;285405064;12925;6;12966;12966;9.13;0.33;56.54;3.06;41;0;0;23312.00;0
12925;0;285405065;12925;10;12967;12968;9.20;0.34;56.54;3.06;42;0;0;23313.00;1
12926;0;285405066;12926;9;12968;12968;8.84;0.33;56.54;3.06;42;0;0;23314.00;0
12927;0;285405067;12927;6;12969;12969;8.48;0.31;56.54;3.06;42;0;0;23315.00;0
12928;0;285405068;12928;5;12970;12971;8.30;0.31;56.54;3.06;42;0;0;23316.00;1
12928;0;285405069;12928;4;12970;12972;8.30;0.31;56.54;3.06;42;0;0;23317.00;2
12929;0;285405070;12929;7;12973;12973;7.55;0.28;56.54;3.06;44;0;0;23318.00;0
12931;0;285405071;12931;4;12973;12973;7.38;0.27;56.54;3.06;42;0;0;23319.00;0
12931;0;285405073;12931;5;12974;12974;7.48;0.28;56.54;3.06;43;0;0;23320.00;0
12931;0;285405074;12931;5;12974;12974;7.85;0.29;56.54;3.06;43;0;0;23321.00;0
12931;0;285405076;12931;8;12975;12975;8.12;0.30;56.54;3.06;44;0;0;23322.00;0
12931;0;285405077;12931;7;12975;12975;8.75;0.32;56.54;3.06;44;0;0;23323.00;0
12931;0;285405079;12931;8;12976;12976;9.09;0.34;56.54;3.06;45;0;0;23324.00;0
12931;0;285405084;12931;8;12977;12977;9.49;0.35;56.54;3.06;46;0;0;23325.00;0
12933;0;285405085;12933;7;12977;12977;9.50;0.36;56.54;3.06;44;0;0;23326.00;0
12933;0;285405086;12933;7;12977;12977;10.07;0.37;56.54;3.06;44;0;0;23327.00;0
12935;0;285405087;12935;10;12980;12980;9.09;0.34;56.54;3.06;45;0;0;23328.00;0
12935;0;285405088;12935;7;12980;12980;9.66;0.36;56.54;3.06;45;0;0;23329.00;0
12936;0;285405089;12936;3;12980;12980;9.71;0.36;56.54;3.06;44;0;0;23330.00;0
12937;0;285405090;12937;2;12981;12981;9.51;0.36;56.54;3.06;44;0;0;23331.00;0
12938;0;285405091;12938;1;12982;12982;9.20;0.34;56.54;3.06;44;0;0;23332.00;0
12938;0;285405092;12938;1;12982;12982;9.47;0.35;56.54;3.06;44;0;0;23333.00;0
